   274    0.26781E+04    0.57667E+00   -0.14586E+02    0.57882E+05    0.31855E+04
   275    0.26867E+04    0.58237E+00   -0.14761E+02    0.57617E+05    0.31701E+04
   276    0.26955E+04    0.58798E+00   -0.14947E+02    0.57354E+05    0.31548E+04
   277    0.27041E+04    0.59353E+00   -0.15120E+02    0.57092E+05    0.31396E+04
   278    0.27128E+04    0.59899E+00   -0.15303E+02    0.56832E+05    0.31245E+04
   279    0.27216E+04    0.60433E+00   -0.15489E+02    0.56574E+05    0.31096E+04
   280    0.27303E+04    0.60960E+00   -0.15661E+02    0.56317E+05    0.30947E+04
   281    0.27393E+04    0.61492E+00   -0.15842E+02    0.56062E+05    0.30800E+04
   282    0.27481E+04    0.62002E+00   -0.16024E+02    0.55808E+05    0.30654E+04
   283    0.27570E+04    0.62518E+00   -0.16207E+02    0.55556E+05    0.30509E+04
   284    0.27659E+04    0.63036E+00   -0.16390E+02    0.55305E+05    0.30365E+04
   285    0.27749E+04    0.63562E+00   -0.16573E+02    0.55056E+05    0.30222E+04
   286    0.27839E+04    0.64084E+00   -0.16764E+02    0.54808E+05    0.30081E+04
   287    0.27928E+04    0.64606E+00   -0.16947E+02    0.54561E+05    0.29940E+04
   288    0.28019E+04    0.65134E+00   -0.17136E+02    0.54317E+05    0.29800E+04
   289    0.28109E+04    0.65663E+00   -0.17324E+02    0.54073E+05    0.29661E+04
   290    0.28201E+04    0.66184E+00   -0.17511E+02    0.53831E+05    0.29524E+04
   291    0.28292E+04    0.66775E+00   -0.17710E+02    0.53591E+05    0.29387E+04
   292    0.28381E+04    0.67329E+00   -0.17900E+02    0.53352E+05    0.29251E+04
   293    0.28474E+04    0.67813E+00   -0.18103E+02    0.53114E+05    0.29116E+04
   294    0.28565E+04    0.68380E+00   -0.18295E+02    0.52878E+05    0.28982E+04
   295    0.28658E+04    0.68886E+00   -0.18499E+02    0.52643E+05    0.28849E+04
   296    0.28750E+04    0.69483E+00   -0.18700E+02    0.52410E+05    0.28717E+04
   297    0.28843E+04    0.69954E+00   -0.18896E+02    0.52178E+05    0.28586E+04
   298    0.28934E+04    0.70525E+00   -0.19104E+02    0.51947E+05    0.28455E+04
   299    0.29027E+04    0.71127E+00   -0.19314E+02    0.51718E+05    0.28326E+04
   300    0.29120E+04    0.71615E+00   -0.19528E+02    0.51490E+05    0.28197E+04
   301    0.29212E+04    0.72143E+00   -0.19736E+02    0.51263E+05    0.28069E+04
   302    0.29306E+04    0.72639E+00   -0.19938E+02    0.51038E+05    0.27942E+04
   303    0.29400E+04    0.73183E+00   -0.20150E+02    0.50814E+05    0.27815E+04
   304    0.29493E+04    0.73780E+00   -0.20371E+02    0.50592E+05    0.27690E+04
   305    0.29587E+04    0.74284E+00   -0.20585E+02    0.50370E+05    0.27565E+04
   306    0.29681E+04    0.74775E+00   -0.20801E+02    0.50150E+05    0.27441E+04
   307    0.29775E+04    0.75257E+00   -0.21024E+02    0.49932E+05    0.27317E+04
   308    0.29870E+04    0.75883E+00   -0.21232E+02    0.49714E+05    0.27195E+04
   309    0.29965E+04    0.76360E+00   -0.21455E+02    0.49498E+05    0.27073E+04
   310    0.30059E+04    0.76766E+00   -0.21669E+02    0.49283E+05    0.26951E+04
   311    0.30155E+04    0.77329E+00   -0.21891E+02    0.49069E+05    0.26830E+04
   312    0.30251E+04    0.77756E+00   -0.22104E+02    0.48857E+05    0.26710E+04
   313    0.30346E+04    0.78201E+00   -0.22322E+02    0.48646E+05    0.26591E+04
   314    0.30443E+04    0.78666E+00   -0.22532E+02    0.48436E+05    0.26472E+04
   315    0.30539E+04    0.79009E+00   -0.22747E+02    0.48227E+05    0.26353E+04
   316    0.30636E+04    0.79381E+00   -0.22959E+02    0.48019E+05    0.26235E+04
   317    0.30732E+04    0.79639E+00   -0.23168E+02    0.47813E+05    0.26118E+04
   318    0.30829E+04    0.80011E+00   -0.23374E+02    0.47607E+05    0.26001E+04
   319    0.30926E+04    0.80276E+00   -0.23577E+02    0.47403E+05    0.25885E+04
   320    0.31024E+04    0.80515E+00   -0.23769E+02    0.47200E+05    0.25769E+04
   321    0.31121E+04    0.80806E+00   -0.23964E+02    0.46999E+05    0.25654E+04
